method,corruption_type,valid_before,valid_after,strict_valid,exact_match,field_match,clean_snippet,corrupted_snippet,repaired_snippet
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Fe|ox:+2|d:d6|CN:8]|L1=[H]C([H])([H])N(C([H])([H])[H],[Metal:Fe|ox:+2|d:d6|CN:8]|L1=[H]C([H])([H])N(C([H])([H])[H],[Fe];ox=+2;d=6;CN=8|L1=[H]C([H])([H])N(C([H])([H])[H])C([H])
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Ta|CN:3]<ShapeBest:TP|Class:ideal|Delta:0|V:0.61>|L1=,[Metal:Ta|CN:3]<ShapeBest:TP|Class:ideal|Delta:0|V:0.61>|L1=,[Ta];CN=3<Shape:>|L1=[H]C12C(F)C3([H])C1([H])C(C1=NN1(C([H])
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:V|CN:8]{trans:L3:O:1--L4:O:1}|L1=[H]C1C2([H])C3([H])N,[Metal:V|CN:8]{trans:L3:O:1--L4:O:1[|L1=}H]C1C2([H])C3([H])N,[V];CN=8{trans:L3:O:1--L4:O:1[|L1=}H]C1C2([H])C3([H])NC2(C2=
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Co|ox:+2|d:d7|CN:5]<ShapeBest:SPY|Class:dist|Delta:1|,[Metal:Co|ox:+2|d:d7|CN:5]<ShapeBest:SPY|Class:dist|Delta:1|,[Co];ox=+2;d=7;CN=5<Shape:>{trans:L1:N:1--L2:O:1}|L1=[H]C1C(
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:3]<ShapeBest:TP|Class:dist|Delta:0|V,[Metal:Fe|ox:+2|d:d6|CN:3]<ShapeBest:TP|Class:dist|Delta:0|V,[Fe];ox=+2;d=6;CN=3<Shape:>{fm:fac}|L1=[H]C1=C([H])N(B(N2CN(
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:TPr|Class:irreg|Delta:2,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:TPr|Class:irreg|Delta:2,[Ru];ox=+2;d=6;CN=6<Shape:>{trans:L1:N:1--L2:C:1}{trans:L1:N
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Fe|ox:+2|d:d6|CN:8]{trans:L1:N:2--L2:N:2}|L1=[H]C1NC2,[Metal:Fe|ox:+2|d:d6|CN:8]{trans:L1:N:2--L2:N:2}|L1=[H(C1NC2,[Fe];ox=+2;d=6;CN=8{trans:L1:N:2--L2:N:2}|L1=[H(C1NC2C]=NC3C
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:9]{trans:L1:C:1--L2:N:1}{trans:L1:C:,[Metal:Ru|ox:+2|d:d6|CN:9]{trans:L1:C:1--L2:N:1}{trans:L1:C:,[Ru];ox=+2;d=6;CN=9{trans:L1:C:1--L2:N:1}{trans:L1:C:5--L2:O
coordrep_mlm,token_swap,False,False,False,False,0.3333,"[Metal:Mn|CN:6]<ShapeBest:Oh|Class:irreg|Delta:2|V:10.02,12.","[Metal:Mn|CN:6]<ShapeBest:Oh|Class:irreg|Delta:2|V:10.02,12.",[Mn];CN=6<Shape:>{trans:L1:C:2--L2:N:1}{trans:L1:O:2--L2:N:1
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:10]|L1=[H]C1C(C2C(C3C([H])C4([H])C(O,[Metal:Ru|ox:+2|d:d6|CN:10]|L1=[H]C1C(C2C(C3C([H])C4([H])C(O,[Ru];ox=+2;d=6;CN=10|L1=[H]C1C(C2C(C3C([H])C4([H])C(OC([H])(
coordrep_mlm,token_swap,False,False,False,False,0.5,[Metal:Re|CN:7]{trans:L1:C:1--L2:C:1}{trans:L1:N:1--L3:C:1}{,[Metal:Re|CN:7]{trans:L1:C:1--L2:C:1}{trans:L1:N:1--L3:C:1}{,[Re];CN=7{trans:L1:C:1--L2:C:1}{trans:L1:N:1--L3:C:1}{trans:
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:7]{trans:L1:N:1--L2:S:1}{trans:L2:S:,[Metal:Ru|ox:+2|d:d6|CN:7]{trans:L1:N:1--L2:S:1}{trans:L2:S:,[Ru];ox=+2;d=6;CN=7{trans:L1:N:1--L2:S:1}{trans:L2:S:2--L3:P
coordrep_mlm,token_swap,False,False,False,False,0.5,[Metal:Zr|CN:12]{trans:L1:C:1--L2:C:3}|L1=[H]C1C([H])C([H])C,[Metal:Zr|CN:12]{trans:L1:C:1--L2:C:3}|L1=[H]C1C([H])C([H])C,[Zr];CN=12{trans:L1:C:1--L2:C:3}|L1=[H]C1C([H])C([H])C([H])C
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:W|CN:5]<ShapeBest:SPY|Class:dist|Delta:0|V:5.44,5.18>","[Metal:W|CN:5]<ShapeBest:SPY|Class:dist|Delta:0|V:5.44,5.18>",[W];CN=5<Shape:>{trans:L1:P:1--L2:P:1}|L1=[H]C([H])([H])C([H
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Ti|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:7.56,16.44","[Metal:Ti|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:7.56,16.44",[Ti];CN=6<Shape:>{trans:L1:C:2--L2:N:1}|L1=[H]C1C(C([H])([H]
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:Mn|CN:10]|L1=BrC1C(Br)C(Br)C(Br)C1Br|L2=C=O|L3=C=O|L4,[Metal:Mn|CN:10]|L1=BrC1C(Br)C(Br)C(Br)C1Br|L2=C=O|L3=C=O|L4,[Mn];CN=10|L1=BrC1C(Br)C(Br)C(Br)C1Br|L2=C=O|L3=C=O|L4=[H]C1
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:La|CN:12]{trans:L2:N:1--L4:O:1}|L1=[H]C12C3([H])C4([H,[Metal:La|CN:12]{trans:L2:N:1--L4:O:1}|L1=[H]C12C3([H])C4([H,[La];CN=12{trans:L2:N:1--L4:O:1}|L1=[H]C12C3([H])C4([H])C1([
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Co|ox:+2|d:d7|CN:8]{trans:L1:N:1--L2:Cl:1}{trans:L1:N,[Metal:Co|ox:+2|d:d7|CN:8]{trans:L1:N:1--L2:Cl:1}{trans:L1:N,[Co];ox=+2;d=7;CN=8{trans:L1:N:1--L2:Cl:1}{trans:L1:N:4--L3:
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|,[Metal:Fe|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|,[Fe];ox=+2;d=6;CN=6<Shape:>{trans:L1:N:1--L2:N:1}{trans:L1:N
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:8]|L1=[H]OC([H])([H])C1C([H])C([H])C,[Metal:Ru|ox:+2|d:d6|CN:8]|L1=[H]OC([H])([H])C1C([H])C([H])C,[Ru];ox=+2;d=6;CN=8|L1=[H]OC([H])([H])C1C([H])C([H])C([H])C1
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:4.44,6.70>","[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:4.44,6.70>",[Mo];CN=6<Shape:>|L1=[H]C1C([H])C2(C([H])([H])[H])NC(S)C12[H
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Re|CN:5]<ShapeBest:TBP|Class:good|Delta:0|V:1.59,1.90","[Metal:Re|CN:5]<ShapeBest:TBP|Class:good|Delta:0|V:1.59,1.90",[Re];CN=5<Shape:>{trans:L2:C:1--L3:O:1}|L1=o1oo1|L2=[H]C([H]
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Cr|CN:4]<ShapeBest:Td|Class:good|Delta:0|V:1.49,1.91>","[Metal:Cr|CN:4]<ShapeBest:Td|Class:good|Delta:0|V:1.49,1.91>",[Cr];CN=4<Shape:>|L1=[H]C1=C([H])C(C23C([H])([H])C4([H])C([H
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Rh|ox:+2|d:d7|CN:8]{trans:L1:C:1--L2:N:1}|L1=[H]C([H],[Metal:Rh|ox:+2|d:d7|CN:8]{trans:L1:C:1--L2:N:1}|L1=[H]C([H],[Rh];ox=+2;d=7;CN=8{trans:L1:C:1--L2:N:1}|L1=[H]C([H])([H])C
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:9]|L1=[H]C1C([H])C(C([H])(C([H])([H],[Metal:Ru|ox:+2|d:d6|CN:9]|L1=[H]C1C([H])C(C([H])(C([H])([H],[Ru];ox=+2;d=6;CN=9|L1=[H]C1C([H])C(C([H])(C([H])([H])[H])C(
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Fe|ox:+2|d:d6|CN:11]{trans:L1:N:1--L2:N:1}{trans:L1:N,[Metal:Fe|ox:+2|d:d6|CN:11]{trans:L1:N:1--L2:N:1}{trans:L1:N,[Fe];ox=+2;d=6;CN=11{trans:L1:N:1--L2:N:1}{trans:L1:N:1--L2:
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Fe|ox:+2|d:d6|CN:7]|L1=[H]C1=C([H])N(C([H])([H])[H])C,[Metal:Fe|ox:+2|d:d6|CN:7]|L1=[H]C1=C([H])N(C([H])([H])[H])C,[Fe];ox=+2;d=6;CN=7|L1=[H]C1=C([H])N(C([H])([H])[H])C([H])=C
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Mn|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:3.96,7.40>","[Metal:Mn|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:3.96,7.40>",[Mn];CN=6<Shape:>{trans:L1:N:1--L1:N:4}{trans:L1:N:2--L1:N:3
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Nb|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1|V:0.80,1.7","[Metal:Nb|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1|V:0.80,1.7",[Nb];CN=5<Shape:>|L1=[H]C1=C([H])C([H])C([H])([H])C([H])([H]
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Re|CN:5]<ShapeBest:TBP|Class:ideal|Delta:3|V:0.54,5.8","[Metal:Re|CN:5]<ShapeBest:TBP|Class:ideal|Delta:3|V:0.54,5.8",[Re];CN=5<Shape:>|L1=[H]N1C([H])([H])C2=ON2C([H])(C2=OO2[H])
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Sc|CN:5]<ShapeBest:TBP|Class:dist|Delta:1|V:5.26,6.21","[Metal:Sc|CN:5]<ShapeBest:TBP|Class:dist|Delta:1|V:5.26,6.21",[Sc];CN=5<Shape:>|L1=[H]C(C(NC1C(F)C2([H])C([H])C([H])C12[H]
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Rh|ox:+2|d:d7|CN:10]{trans:L1:C:1--L1:C:2}{trans:L1:C,[Metal:Rh|ox:+2|d:d7|CN:10]{trans:L1:C:1--L1:C:2}{trans:L1:C,[Rh];ox=+2;d=7;CN=10{trans:L1:C:1--L1:C:2}{trans:L1:C:3--L1:
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:9]{trans:L1:C:3--L2:O:1}{trans:L1:C:,[Metal:Ru|ox:+2|d:d6|CN:9]{trans:L1:C:3--L2:O:1}{trans:L1:C:,[Ru];ox=+2;d=6;CN=9{trans:L1:C:3--L2:O:1}{trans:L1:C:4--L3:C
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:SPY|Class:dist|Delta:1|,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:SPY|Class:dist|Delta:1|,[Fe];ox=+2;d=6;CN=5<Shape:>{trans:L1:C:1--L2:C:1}|L1=O=CC=O|
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:Mo|CN:7]|L1=[H]C(=NN1OC1C12OC1([H])=C([H])C2[H])C1C([,[Metal:Mo|CN:7]|L1=[H]C(=NN1OC1C12OC1([H])=C([H])C2[H])C1C([,[Mo];CN=7|L1=[H]C(=NN1OC1C12OC1([H])=C([H])C2[H])C1C([H])C(I
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:3]<ShapeBest:TP|Class:good|Delta:0|V,[Metal:Fe|ox:+2|d:d6|CN:3]<ShapeBest:TP|Class:good|Delta:0|V,[Fe];ox=+2;d=6;CN=3<Shape:>|L1=[H]C1C2([H])C3([H])C(P(C([H])
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:W|CN:11]{trans:L1:C:3--L2:N:1}|L1=O=CC(=O)C=O|L2=[H]C,[Metal:W|CN:11]{trans:L1:C:3--L2:N:1}|L1=O=CC(=O)C=O|L2=[H]C,[W];CN=11{trans:L1:C:3--L2:N:1}|L1=O=CC(=O)C=O|L2=[H]C1=C([H
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:9]|L1=[H]C1C([H])C(C([H])(C([H])([H],[Metal:Ru|ox:+2|d:d6|CN:9]|L1=[H]C1C([H])C(C([H])(C([H])([H],[Ru];ox=+2;d=6;CN=9|L1=[H]C1C([H])C(C([H])(C([H])([H])[H])C(
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:Mn|CN:10]|L1=BrC1C(Br)C(Br)C(Br)C1Br|L2=C=O|L3=C=O|L4,[Metal:Mn|CN:10]|L1=BrC1C(Br)C(Br)C(Br)C1Br|L2=C=O|L3=C=O|L4,[Mn];CN=10|L1=BrC1C(Br)C(Br)C(Br)C1Br|L2=C=O|L3=C=O|L4=[H]C1
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:Ir|CN:9]|L1=[H]C([H])([H])C1C(C([H])([H])[H])C(C([H]),[Metal:Ir|CN:9]|L1=[H]C([H])([H])C1C(C([H])([H])[H])C(C([H]),[Ir];CN=9|L1=[H]C([H])([H])C1C(C([H])([H])[H])C(C([H])([H])[
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:W|CN:8]{trans:L1:N:3--L3:N:1}{trans:L1:N:3--L3:O:1}{f,[Metal:W|CN:8]{trans:L1:N:3--L3:N:1}{trans:L1:N:3--L3:O:1}{f,[W];CN=8{trans:L1:N:3--L3:N:1}{trans:L1:N:3--L3:O:1}{fm:fac}
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:dist|Delta:1|,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:dist|Delta:1|,[Fe];ox=+2;d=6;CN=5<Shape:>|L1=[H]C1C([H])C([H])C(N2C(N(C([H
coordrep_mlm,truncation,False,False,False,False,0.5,[Metal:Os|CN:7]{trans:L1:C:1--L5:Cl:1}{trans:L1:O:1--L2:C:1},[Metal:Os|CN:7]{trans:L1:C:1--L5:Cl:1}{trans:L1:O:1--L2:C:1},[Os];CN=7{trans:L1:C:1--L5:Cl:1}{trans:L1:O:1--L2:C:1}{trans
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Sc|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.68,3.20","[Metal:Sc|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.68,3.20",[Sc];CN=4<Shape:>|L1=[H]C(C(NC1C2(C([H])(C([H])([H])[H])C([H
coordrep_mlm,missing_bracket,False,False,False,False,0.3333,"[Metal:Hg|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.86,4.84","[Metal:Hg|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.86,4.84",[Hg];CN=4<Shape:>{trans:L1:C:1--L2:C:1}|L1=C#N|L2=C#N|L3=[H]
coordrep_mlm,missing_bracket,False,False,False,False,0.5,[Metal:Cu|ox:+2|d:d9|CN:2]<ShapeBest:L|Class:ideal|Delta:0|V,[Metal:Cu|ox:+2|d:d9|CN:2<ShapeBest:L|Class:ideal|Delta:0|V:,[Metal:Cu||d:d9||Class:ideal||V:V_000>{trans:L1:Cl:1--L2:Cl:
coordrep_mlm,missing_bracket,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Cu];ox=+2;d=9;CN=4<Shape:>{trans:L1:O:1--L2:O:1}{trans:L1:O
coordrep_mlm,missing_bracket,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Metal:Fe|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Fe];ox=+2;d=6;CN=6<Shape:>{trans:L1:N:1--L2:N:1}|L1=[H]C1C(
coordrep_mlm,missing_bracket,False,False,False,False,0.1667,[Metal:Zn|ox:+2|d:d10|CN:4]<ShapeBest:Td|Class:ideal|Delta:1,[Metal:Zn|ox:+2|d:d10|CN:4]<ShapeBest:Td|Class:ideal|Delta:1,[Zn];ox=+2;d=10;CN=4<Shape:>|L1=[H]c1nc(N=NC2C([H])C([H])C([
coordrep_mlm,missing_bracket,False,False,False,False,0.3333,"[Metal:Ir|CN:6]<ShapeBest:TPr|Class:dist|Delta:0|V:5.74,5.68","[Metal:Ir|CN:6]<ShapeBest:TPr|Class:dist|Delta:0|V:5.74,5.68",[Ir];CN=6<Shape:>{trans:L1:C:1--L5:Cl:1}{trans:L1:O:1--L2:P:
coordrep_mlm,missing_bracket,False,False,False,False,0.1667,[Metal:Co|ox:+3|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Metal:Co|ox:+3|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Co];ox=+3;d=6;CN=6<Shape:>{trans:L1:N:1--L2:N:1}{trans:L3:N
coordrep_mlm,missing_bracket,False,False,False,False,0.0,[Metal:Cu|ox:+2|d:d9|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Metal:Cu|ox:+2|d:d9|CN:5<ShapeBest:TBP|Class:ideal|Delta:1|,[Cu];ox=+2;d=9;CN=5<ShapeBest:TBPC1NC2C3NC([H])C([H])C([H])C
coordrep_mlm,missing_bracket,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:good|Delta:1|V,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:good|Delta:1|V,[Cu];ox=+2;d=9;CN=4<Shape:>|L1=[H]C1NC2C(NC1[H])C1C([H])C([H
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:TPr|Class:dist|Delta:1|,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:TPr|Class:dist|Delta:1|,[Ru];ox=+2;d=6;CN=6<Shape:>{trans:L1:N:1--L1:N:3}{trans:L1:N
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Rh|ox:+3|d:d6|CN:5]<ShapeBest:SPY|Class:dist|Delta:1|,[Metal:Rh|ox:+3|d:d6|CN:5]<ShapeBest:SPY|Class:dist|Delta:1|,[Rh];ox=+3;d=6;CN=5<Shape:>{trans:L1:C:1--L2:C:2}{trans:L2:C
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Zn|ox:+2|d:d10|CN:4]<ShapeBest:Td|Class:ideal|Delta:2,[Metal:Zn|ox:+2|d:d10|CN:4]<ShapeBest:Td|Class:ideal|Delta:2,[Zn];ox=+2;d=10;CN=4<Shape:>{fm:fac}|L1=[H]C1=NN(B([H])(N2N=
coordrep_mlm,token_swap,False,False,False,False,0.3333,"[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:3.92,8.94>","[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:3.92,8.94>",[Mo];CN=6<Shape:>{trans:L1:C:1--L2:C:1}{trans:L3:C:1--L4:C:1
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Co|ox:+2|d:d7|CN:4]<ShapeBest:Td|Class:irreg|Delta:3|,[Metal:Co|ox:+2|d:d7|CN:4]<ShapeBest:Td|Class:irreg|Delta:3|,[Co];ox=+2;d=7;CN=4<Shape:>{trans:L1:N:2--L1:N:3}|L1=[H]C1C(
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Pt|ox:+4|d:d6|CN:6]<ShapeBest:TPr|Class:dist|Delta:1|,[Metal:Pt|ox:+4|d:d6|CN:6]<ShapeBest:TPr|Class:dist|Delta:1|,[Pt];ox=+4;d=6;CN=6<Shape:>{trans:L1:N:1--L2:C:1}{trans:L1:N
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Ni];ox=+2;d=8;CN=6<Shape:>{trans:L1:N:1--L2:N:2}{trans:L1:N
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Cu|ox:+2|d:d9|CN:8]|L1=[H]C1C([H])C(C(O)O)C([H])C(N([,[Metal:Cu|ox:+2|d:d9|CN:8]|L1=[H]C1C([H])C(C(O)O)C([H])C(N([,[Cu];ox=+2;d=9;CN=8|L1=[H]C1C([H])C(C(O)O)C([H])C(N([H])N=C(
coordrep_mlm,token_swap,False,False,False,False,0.5,[Metal:Mn|CN:9]{trans:L1:N:2--L2:O:2}{trans:L1:O:1--L2:O:1}|,[Metal:Mn|CN:9]{trans:L1:N:2--L2:O:2}{trans:L1:O:1--L2:O:1}|,[Mn];CN=9{trans:L1:N:2--L2:O:2}{trans:L1:O:1--L2:O:1}|L1=[H]
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Pd];ox=+2;d=8;CN=4<Shape:>{trans:L1:Se:1--L2:Se:1}{trans:L3
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|,[Ni];ox=+2;d=8;CN=6<Shape:>{trans:L1:O:1--L2:O:1}{trans:L3:O
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:good|Delta:3|V,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:good|Delta:3|V,[Cu];ox=+2;d=9;CN=4<Shape:>{trans:L1:N:1--L1:O:1}{trans:L1:N
coordrep_mlm,token_swap,False,False,False,False,0.3333,"[Metal:Mo|CN:6]<ShapeBest:TPr|Class:dist|Delta:2|V:6.80,4.36","[Metal:Mo|CN:6]<ShapeBest:TPr|Class:dist|Delta:2|V:6.80,4.36",[Mo];CN=6<Shape:>{trans:L1:N:1--L3:N:1}{trans:L2:C:1--L4:O:1
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Co|ox:+2|d:d7|CN:5]<ShapeBest:TBP|Class:good|Delta:1|,[Metal:Co|ox:+2|d:d7|CN:5]<ShapeBest:TBP|Class:good|Delta:1|,[Co];ox=+2;d=7;CN=5<Shape:>|L1=[H]C1NC(C([H])([H])N(C([H])([
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:5]<ShapeBest:TBP|Class:dist|Delta:2|,[Metal:Ni|ox:+2|d:d8|CN:5]<ShapeBest:TBP|Class:dist|Delta:2|,[Ni];ox=+2;d=8;CN=5<Shape:>{trans:L1:N:1--L3:Cl:1}{trans:L1:
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Pd];ox=+2;d=8;CN=4<Shape:>{trans:L1:N:1--L2:O:1}{trans:L1:N
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Co|ox:+2|d:d7|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|,[Metal:Co|ox:+2|d:d7|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|,[Co];ox=+2;d=7;CN=4<Shape:>|L1=[H]C(C(NC([H])([H])[H])C([H])
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Co|ox:+2|d:d7|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Metal:Co|ox:+2|d:d7|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Co];ox=+2;d=7;CN=5<Shape:>|L1=[H]C1C(C2=NC([H])(C(C([H])([H
coordrep_mlm,token_swap,False,False,False,False,0.3333,"[Metal:Cd|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.35,4.14","[Metal:Cd|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.35,4.14",[Cd];CN=4<Shape:>{fm:fac}|L1=[H]C1=C([H])N(C([H])([H])[H])C(
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|,[Ni];ox=+2;d=8;CN=6<Shape:>{trans:L1:O:1--L2:O:1}{trans:L3:O
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Ru|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:dist|Delta:1|,[Metal:Ru|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:dist|Delta:1|,[Ru];ox=+2;d=6;CN=5<Shape:>{trans:L1:C:1--L2:N:1}{trans:L4:P
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Ni|ox:+2|d:d8|CN:8]{trans:L1:N:1--L1:N:3}{trans:L1:N:,[Metal:Ni|ox:+2|d:d8|CN:8]{trans:L1:N:1--L1:N:3}{trans:L1:N:,[Ni];ox=+2;d=8;CN=8{trans:L1:N:1--L1:N:3}{trans:L1:N:2--L1:N
coordrep_mlm,token_swap,False,False,False,False,0.5,[Metal:Ir|CN:3]<ShapeBest:TP|Class:good|Delta:0|V:2.09>{tran,[Metal:Ir|CN:3<]ShapeBest:TP|Class:good|Delta:0|V:2.09>{tran,[Ir];CN=3<ShapeBest:TP||Delta:0||L1=C#O|L2=C#O|L3=C#O|
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:good|Delta:1|V,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:good|Delta:1|V,[Cu];ox=+2;d=9;CN=4<Shape:>|L1=[H]C1NC2C3NC([H])C([H])C([H])
